uid,variant_number,active_mins_post,active_mins_pre,gender,user_type
24789,0,1759.0,2118.0,female,reader
24790,0,23.0,9.0,female,non_reader
24791,0,34.0,55.0,male,non_reader
24792,0,58.0,182.0,male,non_reader
24793,0,1.0,4.0,male,new_user
24794,0,445.0,501.0,female,reader
24796,0,31.0,49.0,unknown,non_reader
24797,0,9530.0,1936.0,male,reader
24798,0,17.0,39.0,male,non_reader
24799,0,1.0,75.0,male,non_reader
24800,0,67.0,246.0,male,non_reader
24801,0,588.0,256.0,male,reader
24802,0,93.0,68.0,male,non_reader
24803,0,466.0,1100.0,female,reader
24804,0,113.0,203.0,male,non_reader
24805,0,18.0,8.0,male,non_reader
24806,0,63.0,63.0,male,non_reader
24807,0,88.0,24.0,male,new_user
24808,0,73.0,10.0,female,new_user
24809,0,3.0,20.0,male,non_reader
24810,0,64.0,52.0,male,non_reader
24811,0,2.0,54.0,unknown,non_reader
24812,0,1428.0,676.0,male,reader
24813,0,188.0,19.0,unknown,non_reader
24814,0,557.0,512.0,female,reader
24815,0,21.0,29.0,male,non_reader
24816,0,335.0,283.0,male,non_reader
24817,0,9.0,20.0,male,non_reader
24818,0,92.0,160.0,male,non_reader
24819,0,662.0,2666.0,female,reader
24820,0,52.0,710.0,male,non_reader
24821,0,83.0,17.0,male,non_reader
24822,0,212.0,60.0,male,reader
24823,0,46.0,78.0,male,non_reader
24824,0,24.0,23.0,male,non_reader
24827,0,11.0,10.0,male,non_reader
24829,0,204.0,169.0,female,reader
24830,0,268.0,621.0,male,reader
24831,0,11.0,21.0,male,non_reader
24832,0,49.0,87.0,male,non_reader
24833,0,18.0,19.0,unknown,non_reader
24834,0,110.0,248.0,male,reader
24835,0,32.0,1.0,male,new_user
24836,0,5.0,7.0,female,non_reader
24837,0,2.0,8.0,female,non_reader
24838,0,334.0,142.0,male,non_reader
24839,0,83.0,53.0,male,non_reader
24840,0,23.0,65.0,male,non_reader
24841,0,814.0,1056.0,male,reader
24842,0,26.0,137.0,male,non_reader
24843,0,253.0,387.0,female,reader
24844,0,4179.0,1067.0,male,reader
24845,0,1.0,50.0,male,non_reader
24846,0,4.0,13.0,male,non_reader
24847,0,1913.0,760.0,male,reader
24848,0,84.0,81.0,female,non_reader
24849,0,339.0,132.0,female,non_reader
24850,0,1245.0,976.0,female,reader
24851,0,35.0,60.0,unknown,non_reader
24852,0,1174.0,1401.0,unknown,reader
24853,0,675.0,290.0,female,reader
24854,0,5.0,10.0,female,non_reader
24855,0,39.0,27.0,male,non_reader
24856,0,149.0,317.0,male,non_reader
24857,0,38.0,77.0,male,non_reader
24858,0,33.0,34.0,male,non_reader
24859,0,397.0,265.0,male,non_reader
24860,0,3.0,24.0,female,non_reader
24861,0,28.0,43.0,male,non_reader
24863,0,5.0,23.0,unknown,non_reader
24864,0,5909.0,1704.0,male,reader
24867,0,4.0,35.0,female,non_reader
24868,0,94.0,193.0,female,non_reader
24869,0,1261.0,873.0,male,reader
24870,0,1504.0,1592.0,unknown,reader
24871,0,2226.0,1607.0,unknown,reader
24872,0,47.0,123.0,male,non_reader
24873,0,50.0,286.0,female,non_reader
24874,0,17.0,183.0,unknown,non_reader
24875,0,1026.0,575.0,female,reader
24876,0,223.0,197.0,male,non_reader
24877,0,341.0,317.0,male,non_reader
24878,0,3872.0,5510.0,male,reader
24879,0,137.0,110.0,female,non_reader
24880,0,39.0,45.0,male,non_reader
24881,0,716.0,432.0,male,reader
24882,0,80.0,367.0,male,non_reader
24883,0,662.0,110.0,male,reader
24884,0,50.0,78.0,male,non_reader
24885,0,136.0,1299.0,female,reader
24886,0,13.0,78.0,male,non_reader
24887,0,2.0,7.0,male,non_reader
24888,0,9.0,31.0,male,non_reader
24889,0,2751.0,3205.0,male,contributor
24891,0,11.0,16.0,female,non_reader
24892,0,13.0,33.0,male,non_reader
24894,0,19.0,17.0,male,non_reader
24895,0,719.0,633.0,male,reader
24896,0,147.0,449.0,male,non_reader
24897,0,35.0,11.0,female,non_reader
24898,0,264.0,107.0,unknown,non_reader
24901,0,27.0,86.0,male,non_reader
24902,0,45.0,302.0,male,non_reader
24903,0,5397.0,2595.0,male,reader
24904,0,48.0,19.0,unknown,non_reader
24905,0,1324.0,176.0,female,non_reader
24906,0,177.0,107.0,male,non_reader
24907,0,1.0,2.0,female,new_user
24908,0,3.0,60.0,unknown,non_reader
24909,0,4.0,17.0,female,non_reader
24910,0,7.0,13.0,unknown,non_reader
24911,0,12.0,47.0,female,non_reader
24912,0,1.0,4.0,male,new_user
24913,0,3.0,7.0,unknown,non_reader
24914,0,760.0,1563.0,female,reader
24915,0,18.0,130.0,male,non_reader
24916,0,2.0,2.0,unknown,new_user
24917,0,45.0,2.0,male,new_user
24918,0,21.0,259.0,female,non_reader
24919,0,12.0,4.0,female,new_user
24920,0,12.0,40.0,male,non_reader
24921,0,30.0,52.0,unknown,non_reader
24922,0,134.0,421.0,female,reader
24923,0,6480.0,8369.0,male,contributor
24924,0,49.0,101.0,female,reader
24925,0,26.0,65.0,male,non_reader
24926,0,15.0,19.0,unknown,non_reader
24927,0,1.0,7.0,female,non_reader
24928,0,370.0,250.0,female,reader
24929,0,19.0,47.0,unknown,non_reader
24930,0,1735.0,1100.0,male,reader
24931,0,70.0,130.0,unknown,non_reader
24932,0,51.0,178.0,unknown,non_reader
24933,0,267.0,299.0,male,non_reader
24934,0,12.0,46.0,female,non_reader
24935,0,30.0,22.0,female,non_reader
24937,0,9.0,26.0,unknown,non_reader
24938,0,90.0,40.0,unknown,non_reader
24939,0,10.0,6.0,male,non_reader
24940,0,20.0,24.0,male,non_reader
24941,0,100.0,46.0,unknown,non_reader
24942,0,4.0,26.0,female,non_reader
24944,0,62.0,57.0,male,non_reader
24945,0,56.0,34.0,female,non_reader
24946,0,134.0,615.0,male,reader
24947,0,193.0,1255.0,male,non_reader
24948,0,93.0,57.0,male,non_reader
24949,0,11.0,5.0,female,new_user
24950,0,13.0,34.0,unknown,non_reader
24951,0,10.0,17.0,male,reader
24952,0,16.0,9.0,unknown,non_reader
24953,0,136.0,328.0,male,non_reader
24954,0,17.0,41.0,female,non_reader
24955,0,157.0,195.0,male,non_reader
24956,0,2.0,10.0,male,non_reader
24957,0,8.0,37.0,unknown,non_reader
24958,0,46.0,45.0,unknown,non_reader
24959,0,51.0,55.0,male,non_reader
24960,0,49.0,87.0,female,non_reader
24961,0,22.0,73.0,male,non_reader
24962,0,3732.0,4416.0,male,reader
24963,0,35.0,33.0,male,non_reader
24965,0,17.0,8.0,female,non_reader
24966,0,20.0,24.0,male,non_reader
24968,0,7.0,16.0,unknown,non_reader
24969,0,161.0,112.0,male,non_reader
24971,0,31.0,22.0,female,non_reader
24972,0,38.0,17.0,male,non_reader
24973,0,45.0,35.0,male,non_reader
24974,0,10.0,7.0,female,non_reader
24976,0,61.0,26.0,unknown,non_reader
24977,0,2.0,9.0,female,non_reader
24978,0,9.0,4.0,female,non_reader
24979,0,2.0,2.0,unknown,new_user
24980,0,1442.0,1189.0,male,reader
24981,0,79.0,47.0,male,non_reader
24982,0,168.0,255.0,male,non_reader
24983,0,246.0,248.0,female,non_reader
24984,0,1239.0,462.0,male,reader
24985,0,98.0,56.0,male,non_reader
24986,0,21.0,216.0,female,non_reader
24987,0,55.0,114.0,male,non_reader
24988,0,47.0,75.0,female,non_reader
24989,0,24.0,11.0,unknown,non_reader
24990,0,8.0,8.0,female,non_reader
24992,0,18.0,7.0,unknown,non_reader
24994,0,23.0,11.0,female,non_reader
24996,0,22.0,12.0,female,non_reader
24997,0,65.0,139.0,male,non_reader
24998,0,4.0,18.0,female,non_reader
24999,0,20.0,55.0,male,non_reader
25000,0,243.0,665.0,female,reader
25001,0,22.0,65.0,male,non_reader
25002,0,51.0,122.0,unknown,non_reader
25003,0,46.0,39.0,unknown,non_reader
25004,0,65.0,52.0,male,non_reader
25005,0,8.0,104.0,male,contributor
25006,0,5.0,5.0,unknown,new_user
25007,0,29.0,2.0,male,non_reader
25008,0,130.0,90.0,male,non_reader
25009,0,6.0,24.0,female,non_reader
25010,0,94.0,128.0,male,non_reader
25011,0,17.0,52.0,female,non_reader
25012,0,2.0,22.0,female,non_reader
25013,0,881.0,825.0,male,non_reader
25014,0,8.0,7.0,unknown,non_reader
25015,0,17.0,20.0,female,non_reader
25016,0,5.0,11.0,male,non_reader
25017,0,284.0,363.0,female,reader
25018,0,117.0,158.0,male,non_reader
25019,0,8.0,2.0,male,new_user
25020,0,11.0,10.0,male,non_reader
25021,0,218.0,81.0,female,non_reader
25022,0,5.0,10.0,female,non_reader
25023,0,448.0,289.0,male,non_reader
25024,0,17.0,86.0,male,non_reader
25025,0,55.0,153.0,male,non_reader
25026,0,5.0,4.0,female,non_reader
25027,0,54.0,154.0,male,reader
25028,0,198.0,412.0,female,non_reader
25029,0,132.0,196.0,unknown,non_reader
25030,0,32.0,59.0,female,non_reader
25032,0,81.0,41.0,female,non_reader
25033,0,276.0,58.0,male,non_reader
25034,0,326.0,206.0,female,reader
25035,0,16.0,3.0,female,new_user
25036,0,1.0,40.0,male,non_reader
25037,0,215.0,145.0,unknown,non_reader
25038,0,15.0,27.0,female,non_reader
25039,0,6.0,69.0,male,non_reader
25040,0,12.0,7.0,female,non_reader
25041,0,10.0,15.0,unknown,non_reader
25042,0,11.0,16.0,male,non_reader
25043,0,38.0,59.0,male,non_reader
25044,0,654.0,335.0,male,reader
25045,0,618.0,616.0,male,non_reader
25046,0,9.0,9.0,female,non_reader
25048,0,1965.0,5103.0,male,reader
25049,0,7462.0,3685.0,male,contributor
25050,0,157.0,160.0,unknown,non_reader
25051,0,13.0,22.0,male,non_reader
25052,0,169.0,49.0,unknown,non_reader
25053,0,21.0,16.0,female,non_reader
25054,0,12.0,5.0,male,non_reader
25055,0,77.0,146.0,male,non_reader
25056,0,305.0,219.0,male,reader
25057,0,68.0,84.0,male,non_reader
25058,0,1773.0,874.0,male,contributor
25059,0,14.0,18.0,male,non_reader
25060,0,22.0,126.0,male,non_reader
25061,0,2056.0,650.0,male,reader
25062,0,94.0,31.0,male,non_reader
25063,0,18.0,1.0,male,new_user
25064,0,1.0,,female,new_user
25066,0,195.0,199.0,male,non_reader
25067,0,5.0,5.0,male,non_reader
25068,0,16.0,28.0,female,non_reader
25069,0,27.0,11.0,male,non_reader
25070,0,43.0,40.0,female,non_reader
25072,0,6.0,34.0,male,non_reader
25073,0,71.0,136.0,female,non_reader
25074,0,455.0,431.0,female,reader
25075,0,481.0,655.0,unknown,non_reader
25076,0,57.0,35.0,male,non_reader
25077,0,39.0,33.0,female,non_reader
25078,0,511.0,782.0,female,reader
25079,0,8.0,7.0,male,non_reader
25081,0,4.0,9.0,male,non_reader
25082,0,13.0,21.0,female,non_reader
25083,0,70.0,29.0,male,non_reader
25084,0,1141.0,1304.0,female,non_reader
25085,0,5196.0,1011.0,male,reader
25086,0,20.0,18.0,male,non_reader
25087,0,16.0,5.0,unknown,non_reader
25088,0,13.0,63.0,unknown,new_user
25089,0,238.0,246.0,unknown,non_reader
25090,0,210.0,209.0,female,reader
25091,0,5151.0,7325.0,male,reader
25092,0,30.0,78.0,male,non_reader
25093,0,73.0,117.0,male,non_reader
25094,0,526.0,1512.0,male,reader
25095,0,279.0,201.0,male,non_reader
25096,0,215.0,127.0,male,non_reader
25097,0,9.0,1.0,female,new_user
25098,0,174.0,324.0,female,non_reader
25099,0,2.0,2.0,unknown,new_user
25100,0,60.0,72.0,male,non_reader
25101,0,2.0,17.0,female,non_reader
25102,0,133.0,18.0,male,non_reader
25103,0,3377.0,1586.0,male,reader
25104,0,22.0,8.0,unknown,non_reader
25107,0,162.0,46.0,male,non_reader
25108,0,548.0,153.0,male,non_reader
25109,0,158.0,321.0,female,reader
25110,0,173.0,347.0,male,non_reader
25111,0,218.0,280.0,male,non_reader
25112,0,92.0,146.0,male,non_reader
25113,0,170.0,112.0,male,non_reader
25114,0,774.0,360.0,female,reader
25115,0,36.0,67.0,male,non_reader
25116,0,36.0,68.0,unknown,non_reader
25117,0,215.0,366.0,unknown,non_reader
25118,0,44.0,13.0,unknown,non_reader
25120,0,53.0,39.0,unknown,non_reader
25121,0,275.0,198.0,male,reader
25122,0,29.0,159.0,male,non_reader
25123,0,79.0,155.0,female,non_reader
25124,0,166.0,40.0,male,non_reader
25125,0,37.0,132.0,female,non_reader
25126,0,26.0,6.0,male,non_reader
25127,0,13.0,1.0,male,new_user
25128,0,40.0,56.0,male,non_reader
25129,0,1294.0,3069.0,female,reader
25130,0,33.0,51.0,male,non_reader
25131,0,6.0,25.0,female,non_reader
25132,0,87.0,226.0,male,non_reader
25133,0,20.0,58.0,unknown,non_reader
25134,0,139.0,455.0,female,non_reader
25135,0,36.0,125.0,male,non_reader
25136,0,40.0,1.0,male,new_user
25137,0,213.0,118.0,female,non_reader
25138,0,1788.0,2427.0,female,reader
25139,0,45.0,74.0,unknown,non_reader
25140,0,54.0,31.0,female,non_reader
25141,0,5.0,23.0,male,non_reader
25142,0,22.0,30.0,male,non_reader
25143,0,38.0,16.0,unknown,non_reader
25144,0,26.0,49.0,male,non_reader
25145,0,835.0,335.0,female,reader
25146,0,378.0,291.0,male,contributor
25147,0,100.0,9.0,male,new_user
25148,0,273.0,85.0,male,non_reader
25149,0,3.0,10.0,female,non_reader
25150,0,113.0,450.0,unknown,non_reader
25151,0,33.0,44.0,female,non_reader
25153,0,30.0,43.0,male,non_reader
25154,0,23.0,38.0,unknown,non_reader
25155,0,31.0,127.0,female,non_reader
25156,0,723.0,2832.0,male,reader
25157,0,8.0,40.0,female,non_reader
25158,0,85.0,61.0,female,non_reader
25159,0,67.0,323.0,male,reader
25160,0,24.0,111.0,male,non_reader
25161,0,621.0,660.0,male,reader
25162,0,18.0,22.0,female,non_reader
25163,0,26.0,35.0,male,non_reader
25164,0,73.0,26.0,male,non_reader
25165,0,306.0,47.0,female,non_reader
25166,0,221.0,362.0,male,non_reader
25167,0,31.0,1.0,female,new_user
25168,0,4.0,89.0,male,non_reader
25169,0,42.0,212.0,male,non_reader
25170,0,360.0,364.0,female,reader
25171,0,2.0,9.0,male,new_user
25172,0,52.0,104.0,unknown,non_reader
25173,0,48.0,170.0,unknown,reader
25174,0,170.0,109.0,male,non_reader
25175,0,30.0,12.0,female,non_reader
25176,0,2181.0,2756.0,male,contributor
25177,0,10.0,7.0,unknown,non_reader
25178,0,6.0,27.0,female,non_reader
25179,0,47.0,65.0,female,non_reader
25181,0,14.0,14.0,male,non_reader
25182,0,1.0,14.0,male,non_reader
25183,0,50.0,39.0,unknown,non_reader
25184,0,1546.0,759.0,male,non_reader
25185,0,63.0,28.0,male,non_reader
25186,0,186.0,108.0,male,non_reader
25187,0,11.0,22.0,male,non_reader
25188,0,52.0,48.0,male,non_reader
25189,0,37.0,26.0,male,non_reader
25190,0,11.0,2.0,male,new_user
25191,0,30.0,35.0,male,non_reader
25192,0,500.0,702.0,female,non_reader
25193,0,62.0,98.0,male,non_reader
25194,0,128.0,152.0,male,non_reader
25196,0,15.0,25.0,unknown,non_reader
25197,0,6.0,9.0,unknown,new_user
25198,0,5.0,16.0,male,non_reader
25199,0,7.0,21.0,unknown,non_reader
25200,0,23.0,5.0,male,non_reader
25201,0,3.0,42.0,female,non_reader
25202,0,23.0,9.0,male,non_reader
25203,0,658.0,1035.0,male,reader
25204,0,952.0,913.0,male,reader
25205,0,147.0,266.0,male,non_reader
25206,0,101.0,84.0,male,non_reader
25207,0,26.0,93.0,female,non_reader
25208,0,10.0,122.0,unknown,non_reader
25209,0,27.0,28.0,female,non_reader
25210,0,2217.0,3768.0,female,reader
25211,0,203.0,327.0,male,reader
25212,0,114.0,390.0,female,non_reader
25213,0,26.0,25.0,female,non_reader
25214,0,349.0,202.0,male,non_reader
25215,0,250.0,519.0,male,reader
25216,0,410.0,1195.0,female,reader
25217,0,46.0,273.0,female,non_reader
25218,0,16.0,16.0,unknown,non_reader
25219,0,1220.0,2629.0,male,reader
25220,0,18.0,19.0,female,non_reader
25221,0,1.0,8.0,unknown,non_reader
25222,0,4498.0,2165.0,male,reader
25223,0,1217.0,1820.0,female,reader
25225,0,40.0,42.0,male,non_reader
25226,0,265.0,304.0,male,non_reader
25227,0,1406.0,2675.0,male,contributor
25228,0,296.0,217.0,male,non_reader
25229,0,14.0,19.0,female,new_user
25230,0,64.0,80.0,female,reader
25231,0,1403.0,1334.0,male,reader
25232,0,275.0,113.0,male,non_reader
25233,0,91.0,65.0,male,non_reader
25234,0,902.0,1167.0,female,reader
25235,0,6.0,5.0,male,non_reader
25236,0,1297.0,284.0,male,reader
25237,0,22.0,48.0,female,non_reader
25238,0,158.0,25.0,male,non_reader
25239,0,120.0,7.0,female,non_reader
25240,0,941.0,1157.0,male,reader
25241,0,1571.0,959.0,male,reader
25242,0,6.0,15.0,male,non_reader
25243,0,2154.0,1028.0,female,reader
25244,0,5.0,330.0,male,non_reader
25245,0,5.0,12.0,male,non_reader
25247,0,74.0,108.0,male,non_reader
25248,0,666.0,422.0,male,reader
25249,0,19245.0,12709.0,male,contributor
25250,0,28.0,78.0,male,non_reader
25253,0,337.0,560.0,male,non_reader
25254,0,2.0,1.0,male,new_user
25255,0,4.0,19.0,unknown,non_reader
25256,0,104.0,80.0,male,non_reader
25257,0,383.0,230.0,male,reader
25258,0,247.0,691.0,male,reader
25259,0,1307.0,996.0,female,reader
25260,0,12.0,6.0,female,non_reader
25261,0,171.0,232.0,unknown,non_reader
25262,0,6.0,16.0,female,non_reader
25263,0,32.0,130.0,unknown,non_reader
25264,0,100.0,292.0,male,reader
25265,0,37.0,31.0,male,non_reader
25266,0,73.0,44.0,male,reader
25267,0,98.0,46.0,unknown,non_reader
25268,0,40.0,63.0,male,non_reader
25269,0,421.0,329.0,female,reader
25270,0,192.0,16.0,male,non_reader
25271,0,4176.0,1201.0,female,reader
25272,0,58.0,70.0,male,reader
25273,0,16.0,32.0,male,non_reader
25274,0,12.0,14.0,male,non_reader
25275,0,160.0,26.0,male,non_reader
25276,0,92.0,58.0,female,non_reader
25277,0,43.0,145.0,male,non_reader
25278,0,879.0,282.0,female,reader
25279,0,284.0,329.0,unknown,non_reader
25280,0,11.0,30.0,male,non_reader
25281,0,53.0,20.0,unknown,non_reader
25282,0,815.0,517.0,male,reader
25283,0,39.0,62.0,unknown,non_reader
25284,0,3.0,3.0,female,new_user
25285,0,3.0,6.0,male,non_reader
25286,0,13.0,24.0,female,non_reader
25287,0,39.0,754.0,male,reader
25288,0,2.0,18.0,male,non_reader
25291,0,154.0,229.0,unknown,non_reader
25292,0,82.0,32.0,male,non_reader
25293,0,6.0,11.0,male,non_reader
25294,0,25.0,38.0,female,non_reader
25295,0,122.0,184.0,male,non_reader
25296,0,546.0,173.0,male,reader
25297,0,15.0,22.0,unknown,non_reader
25298,0,215.0,150.0,unknown,reader
25299,0,980.0,1595.0,male,contributor
25300,0,2.0,5.0,male,non_reader
25301,0,1372.0,340.0,female,reader
25302,0,99.0,80.0,male,non_reader
25303,0,25.0,,unknown,non_reader
25304,0,811.0,179.0,male,non_reader
25305,0,63.0,26.0,male,non_reader
25306,0,231.0,412.0,male,reader
25307,0,69.0,145.0,unknown,non_reader
25308,0,235.0,244.0,male,non_reader
25309,0,397.0,398.0,female,reader
25311,0,2.0,8.0,female,non_reader
25312,0,92.0,95.0,unknown,non_reader
25313,0,37.0,128.0,male,non_reader
25314,0,25.0,194.0,unknown,non_reader
25315,0,1743.0,1586.0,male,reader
25316,0,201.0,280.0,male,reader
25317,0,47.0,25.0,unknown,non_reader
25318,0,76.0,137.0,unknown,non_reader
25319,0,44.0,16.0,male,non_reader
25320,0,147.0,176.0,female,non_reader
25321,0,970.0,514.0,male,reader
25323,0,25.0,82.0,unknown,non_reader
25324,0,505.0,249.0,female,reader
25325,0,124.0,54.0,male,reader
25326,0,230.0,229.0,male,reader
25327,0,3727.0,2041.0,male,reader
25329,0,4.0,7.0,female,non_reader
25330,0,25.0,14.0,unknown,non_reader
25331,0,8.0,28.0,unknown,non_reader
25333,0,14.0,11.0,female,non_reader
25334,0,377.0,154.0,male,non_reader
25335,0,4.0,2.0,female,non_reader
25336,0,74.0,63.0,male,non_reader
25337,0,94.0,203.0,male,non_reader
25339,0,12.0,183.0,female,reader
25340,0,28.0,104.0,unknown,non_reader
25341,0,5.0,27.0,female,non_reader
25342,0,121.0,240.0,unknown,non_reader
25343,0,61.0,106.0,male,non_reader
25344,0,14.0,103.0,male,non_reader
25345,0,18.0,38.0,male,non_reader
25346,0,45.0,95.0,unknown,non_reader
25347,0,1041.0,2015.0,male,non_reader
25348,0,114.0,265.0,male,non_reader
25349,0,19.0,20.0,female,non_reader
25350,0,33.0,32.0,male,non_reader
25351,0,753.0,545.0,male,reader
25353,0,10.0,120.0,male,non_reader
25354,0,38.0,27.0,female,non_reader
25355,0,19.0,45.0,unknown,non_reader
25356,0,211.0,405.0,male,reader
25357,0,183.0,427.0,male,non_reader
25358,0,137.0,208.0,female,non_reader
25359,0,20.0,112.0,female,reader
25360,0,54.0,10.0,male,non_reader
25361,0,14142.0,14891.0,female,contributor
25362,0,2075.0,6397.0,male,reader
25363,0,437.0,192.0,male,reader
25364,0,21.0,48.0,female,non_reader
25365,0,52.0,9.0,male,non_reader
25366,0,66.0,50.0,male,non_reader
25367,0,29.0,25.0,male,non_reader
25368,0,43.0,72.0,male,non_reader
25369,0,23.0,30.0,male,non_reader
25370,0,11.0,42.0,unknown,non_reader
25371,0,14.0,1.0,female,new_user
25372,0,6.0,2.0,male,non_reader
25373,0,21.0,56.0,female,non_reader
25374,0,74.0,30.0,female,non_reader
25375,0,56.0,13.0,male,non_reader
25376,0,40.0,399.0,male,reader
25378,0,472.0,2286.0,male,contributor
25379,0,85.0,180.0,female,non_reader
25380,0,371.0,268.0,female,non_reader
25381,0,72.0,65.0,unknown,reader
25382,0,158.0,81.0,unknown,non_reader
25383,0,1.0,26.0,female,non_reader
25384,0,883.0,4410.0,male,reader
25385,0,12.0,11.0,male,non_reader
25386,0,145.0,118.0,female,non_reader
25387,0,25.0,50.0,unknown,non_reader
25388,0,125.0,181.0,male,non_reader
25389,0,179.0,11.0,female,non_reader
25390,0,31.0,191.0,male,non_reader
25391,0,31.0,664.0,female,non_reader
25392,0,1.0,1.0,unknown,new_user
25393,0,3.0,127.0,female,non_reader
25394,0,1852.0,485.0,male,non_reader
25395,0,467.0,312.0,female,reader
25396,0,8.0,34.0,female,non_reader
25397,0,19.0,44.0,unknown,non_reader
25398,0,220.0,769.0,male,non_reader
25399,0,27.0,30.0,female,non_reader
25400,0,551.0,557.0,male,non_reader
25401,0,454.0,144.0,male,non_reader
25402,0,11063.0,6398.0,male,reader
25403,0,14.0,21.0,female,non_reader
25404,0,43.0,62.0,male,non_reader
25405,0,2397.0,2070.0,male,reader
25406,0,6.0,9.0,male,non_reader
25407,0,10.0,32.0,female,non_reader
25408,0,185.0,159.0,male,non_reader
25409,0,4.0,16.0,female,non_reader
25410,0,398.0,253.0,male,non_reader
25411,0,11.0,36.0,male,non_reader
25412,0,41.0,35.0,male,non_reader
25413,0,4173.0,4022.0,male,reader
25414,0,11.0,21.0,female,non_reader
25415,0,92.0,83.0,female,non_reader
25416,0,71.0,58.0,female,non_reader
25417,0,33.0,12.0,female,non_reader
25418,0,39.0,37.0,male,non_reader
25419,0,20.0,19.0,unknown,non_reader
25420,0,13.0,14.0,female,non_reader
25421,0,1.0,1.0,male,new_user
25422,0,1.0,2.0,unknown,new_user
25423,0,60.0,141.0,female,non_reader
25425,0,325.0,564.0,male,non_reader
25426,0,13664.0,8671.0,male,reader
25427,0,12.0,24.0,unknown,non_reader
25428,0,790.0,903.0,female,reader
25429,0,11.0,3.0,female,new_user
25430,0,78.0,29.0,female,non_reader
25431,0,1633.0,1590.0,female,reader
25432,0,328.0,320.0,male,reader
25433,0,805.0,71.0,male,non_reader
25434,0,3.0,16.0,unknown,non_reader
25435,0,75.0,35.0,female,non_reader
25436,0,71.0,70.0,female,non_reader
25438,0,9.0,18.0,male,non_reader
25439,0,13.0,159.0,male,non_reader
25440,0,53.0,177.0,female,non_reader
25441,0,25.0,136.0,male,non_reader
25442,0,18.0,37.0,male,non_reader
25443,0,41.0,40.0,female,non_reader
25444,0,48.0,69.0,male,non_reader
25445,0,26.0,39.0,female,non_reader
25446,0,32.0,36.0,female,non_reader
25447,0,27.0,73.0,male,non_reader
25448,0,29.0,11.0,unknown,non_reader
25449,0,351.0,319.0,male,non_reader
25450,0,490.0,323.0,male,non_reader
25451,0,102.0,139.0,male,non_reader
25452,0,8.0,16.0,unknown,non_reader
25453,0,10.0,29.0,male,non_reader
25454,0,42.0,99.0,male,non_reader
25455,0,527.0,1393.0,unknown,contributor
25456,0,5.0,50.0,unknown,non_reader
25457,0,336.0,128.0,unknown,reader
25458,0,244.0,261.0,male,reader
25459,0,24.0,11.0,female,non_reader
25460,0,21.0,8.0,unknown,non_reader
25461,0,49.0,48.0,male,non_reader
25462,0,243.0,100.0,male,non_reader
25463,0,32.0,22.0,male,non_reader
25464,0,3.0,14.0,male,non_reader
25465,0,884.0,278.0,male,non_reader
25466,0,26.0,13.0,female,non_reader
25468,0,6.0,12.0,male,non_reader
25469,0,46.0,59.0,female,non_reader
25470,0,204.0,81.0,male,non_reader
25471,0,50.0,44.0,female,non_reader
25472,0,1549.0,1898.0,male,contributor
25473,0,12.0,24.0,unknown,non_reader
25474,0,52.0,30.0,male,non_reader
25475,0,234.0,431.0,unknown,reader
25476,0,11.0,104.0,female,non_reader
25477,0,4748.0,7276.0,male,reader
25478,0,66.0,50.0,female,non_reader
25479,0,77.0,17.0,unknown,non_reader
25480,0,20.0,27.0,male,non_reader
25481,0,12.0,32.0,male,non_reader
25482,0,443.0,439.0,male,contributor
25484,0,374.0,131.0,male,non_reader
25485,0,410.0,34.0,male,non_reader
25487,0,109.0,342.0,male,reader
25488,0,363.0,628.0,male,reader
25489,0,119.0,17.0,female,non_reader
25490,0,2.0,1.0,male,new_user
25491,0,4987.0,6838.0,male,reader
25492,0,7.0,5.0,male,non_reader
25493,0,92.0,20.0,male,non_reader
25494,0,70.0,167.0,unknown,non_reader
25495,0,67.0,68.0,female,non_reader
25496,0,43.0,89.0,male,non_reader
25498,0,467.0,1422.0,unknown,reader
25499,0,67.0,96.0,male,non_reader
25500,0,13.0,20.0,unknown,non_reader
25501,0,5.0,6.0,male,new_user
25502,0,6.0,17.0,male,non_reader
25503,0,2782.0,2179.0,male,reader
25504,0,100.0,194.0,female,non_reader
25505,0,6.0,3.0,female,new_user
25506,0,10.0,31.0,male,non_reader
25507,0,132.0,30.0,male,non_reader
25508,0,80.0,235.0,male,reader
25509,0,13.0,78.0,male,non_reader
25510,0,49.0,73.0,unknown,non_reader
25511,0,4626.0,4037.0,male,reader
25512,0,1886.0,4510.0,male,reader
25513,0,12434.0,4252.0,male,reader
25514,0,11.0,17.0,female,non_reader
25515,0,31.0,34.0,male,non_reader
25517,0,90.0,405.0,female,non_reader
25518,0,80.0,22.0,male,non_reader
25519,0,2320.0,1027.0,male,reader
25520,0,4.0,25.0,male,non_reader
25521,0,38.0,93.0,female,non_reader
25522,0,1.0,46.0,female,non_reader
25523,0,58.0,23.0,male,non_reader
25524,0,28.0,157.0,male,non_reader
25525,0,3.0,5.0,male,non_reader
25526,0,7.0,1.0,female,non_reader
25527,0,52.0,35.0,male,non_reader
25528,0,130.0,232.0,female,non_reader
25529,0,7.0,6.0,male,non_reader
25530,0,56.0,254.0,female,non_reader
25531,0,34.0,18.0,female,non_reader
25532,0,6.0,1.0,male,new_user
25534,0,166.0,254.0,female,reader
25535,0,637.0,434.0,male,reader
25536,0,17.0,11.0,male,non_reader
25537,0,118.0,92.0,female,non_reader
